signal_date,trade_date,next_signal_date,exit_date,rebalance_date,holding_end_date,fund_code,style,side,weight,alpha
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,5601,Small Growth,long,0.041666666666666664,0.0027349201412077474
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,20246,Small Growth,long,0.041666666666666664,0.0026261552529004903
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,30007,Small Growth,short,-0.041666666666666664,-0.0028335855950313796
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,18568,Small Growth,short,-0.041666666666666664,-0.00296794533402379
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,3933,Small Growth,short,-0.041666666666666664,-0.0030489612259854493
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,4534,Small Growth,short,-0.041666666666666664,-0.003180678299126238
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,3934,Small Growth,short,-0.041666666666666664,-0.0032331120487661723
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,12066,Small Growth,short,-0.041666666666666664,-0.003568850957314271
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,21129,Small Value,long,0.05,0.003862517485199159
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,30752,Small Value,long,0.05,0.003759958466510895
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,21112,Small Value,long,0.05,0.003485591012285052
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,16105,Small Value,long,0.05,0.0033494769549684026
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,7322,Small Value,long,0.05,0.002631191077828251
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,11863,Small Value,short,-0.05,-0.0036897455424365682
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,11860,Small Value,short,-0.05,-0.003897097555840357
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,11632,Small Value,short,-0.05,-0.009890967674114256
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,12016,Small Value,short,-0.05,-0.012613808704497898
2020-02-28,2020-02-28,2020-03-31,2020-03-31,2020-02-28,2020-03-31,11665,Small Value,short,-0.05,-0.013032893635833277
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,21701,Large Growth,long,0.25,-0.0005527993135651454
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,21702,Large Growth,short,-0.25,-0.001379139304648599
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,3716,Large Value,long,0.125,0.0021822152235410203
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,14869,Large Value,long,0.125,0.0008553973075875964
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,11393,Large Value,short,-0.125,-0.00176350962842186
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,11391,Large Value,short,-0.125,-0.001947901730747793
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,4607,Small Growth,long,0.041666666666666664,0.018077455931986015
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,24800,Small Growth,long,0.041666666666666664,0.005829456483799409
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,22399,Small Growth,long,0.041666666666666664,0.0029717830951076804
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,5601,Small Growth,long,0.041666666666666664,0.0028724091824807742
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,21045,Small Growth,long,0.041666666666666664,0.0027112427722199494
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,20246,Small Growth,long,0.041666666666666664,0.002526346889473371
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,18565,Small Growth,short,-0.041666666666666664,-0.002896690152345552
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,18568,Small Growth,short,-0.041666666666666664,-0.0034133427301689208
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,3933,Small Growth,short,-0.041666666666666664,-0.003544107642346653
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,12066,Small Growth,short,-0.041666666666666664,-0.0035746433453254004
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,30007,Small Growth,short,-0.041666666666666664,-0.0036289235449191667
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,3934,Small Growth,short,-0.041666666666666664,-0.003725186453518922
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,30752,Small Value,long,0.05,0.004073359505408789
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,16105,Small Value,long,0.05,0.003580622055607044
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,21129,Small Value,long,0.05,0.0032450514843854533
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,21112,Small Value,long,0.05,0.0028651973393557083
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,12350,Small Value,long,0.05,0.00282953700331593
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,11863,Small Value,short,-0.05,-0.0036618932937340864
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,11860,Small Value,short,-0.05,-0.003871044323794005
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,11632,Small Value,short,-0.05,-0.009893601448497834
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,11665,Small Value,short,-0.05,-0.01290515481563702
2020-03-31,2020-03-31,2020-04-30,2020-04-30,2020-03-31,2020-04-30,12016,Small Value,short,-0.05,-0.012986667873098224
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,21701,Large Growth,long,0.25,-0.0005437822831344193
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,21702,Large Growth,short,-0.25,-0.0014340644841024095
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,3716,Large Value,long,0.125,0.0024652285244368367
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,14869,Large Value,long,0.125,0.0008524314316440894
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,11393,Large Value,short,-0.125,-0.0017609879717788443
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,11391,Large Value,short,-0.125,-0.0019459117306201358
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,4607,Small Growth,long,0.041666666666666664,0.016236810118152468
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,24800,Small Growth,long,0.041666666666666664,0.005853963755707508
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,22399,Small Growth,long,0.041666666666666664,0.0029752963238754487
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,5601,Small Growth,long,0.041666666666666664,0.0028578424910040996
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,21045,Small Growth,long,0.041666666666666664,0.002810573023779187
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,20246,Small Growth,long,0.041666666666666664,0.0025297298582063715
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,18565,Small Growth,short,-0.041666666666666664,-0.003025393151854443
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,3933,Small Growth,short,-0.041666666666666664,-0.003543650328232048
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,18568,Small Growth,short,-0.041666666666666664,-0.0035448079012265613
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,12066,Small Growth,short,-0.041666666666666664,-0.003608571656160693
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,3934,Small Growth,short,-0.041666666666666664,-0.0037275864284185543
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,30007,Small Growth,short,-0.041666666666666664,-0.0037573802672097234
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,30752,Small Value,long,0.05,0.0039850189894795685
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,16105,Small Value,long,0.05,0.0034055630827361924
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,21129,Small Value,long,0.05,0.003285688666142265
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,21112,Small Value,long,0.05,0.0029195137259234883
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,12350,Small Value,long,0.05,0.002733138418436458
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,11863,Small Value,short,-0.05,-0.0036604412058991983
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,11860,Small Value,short,-0.05,-0.0038700591138641697
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,11632,Small Value,short,-0.05,-0.009411871089144236
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,12016,Small Value,short,-0.05,-0.012426947125885705
2020-04-30,2020-04-30,2020-05-29,2020-05-29,2020-04-30,2020-05-29,11665,Small Value,short,-0.05,-0.012725045176072314
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,21701,Large Growth,long,0.25,-0.0006578249870924286
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,21702,Large Growth,short,-0.25,-0.0016021023660071471
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,3716,Large Value,long,0.125,0.0030164988156123587
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,14869,Large Value,long,0.125,0.000883041153187492
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,11393,Large Value,short,-0.125,-0.001767594054880808
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,11391,Large Value,short,-0.125,-0.0019531833448288346
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,4607,Small Growth,long,0.041666666666666664,0.01563965807510739
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,24800,Small Growth,long,0.041666666666666664,0.005844325817215968
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,21045,Small Growth,long,0.041666666666666664,0.0031214533811294186
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,22399,Small Growth,long,0.041666666666666664,0.0030936457991430502
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,5601,Small Growth,long,0.041666666666666664,0.0030480855564635092
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,20246,Small Growth,long,0.041666666666666664,0.0026515578796104506
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,18565,Small Growth,short,-0.041666666666666664,-0.003070172494536438
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,3933,Small Growth,short,-0.041666666666666664,-0.003370870695463684
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,3934,Small Growth,short,-0.041666666666666664,-0.003561612882182092
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,18568,Small Growth,short,-0.041666666666666664,-0.0035839972116690003
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,12066,Small Growth,short,-0.041666666666666664,-0.0036186272751438774
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,30007,Small Growth,short,-0.041666666666666664,-0.003661744249289277
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,30752,Small Value,long,0.05,0.003916098795212307
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,16105,Small Value,long,0.05,0.0033502063699692615
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,21129,Small Value,long,0.05,0.003057641142801483
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,12350,Small Value,long,0.05,0.0027467749022978016
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,21112,Small Value,long,0.05,0.0026623880582800127
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,11863,Small Value,short,-0.05,-0.00366717675756424
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,11860,Small Value,short,-0.05,-0.003876968775524384
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,11632,Small Value,short,-0.05,-0.009618714858328605
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,12016,Small Value,short,-0.05,-0.012714568775496711
2020-05-29,2020-05-29,2020-06-30,2020-06-30,2020-05-29,2020-06-30,11665,Small Value,short,-0.05,-0.012924583098035148
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,3931,Large Growth,long,0.25,-0.0005416049610586037
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,21702,Large Growth,short,-0.25,-0.0017080830534956484
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,3716,Large Value,long,0.125,0.0032223650736228856
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,14869,Large Value,long,0.125,0.0008473612238176338
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,11393,Large Value,short,-0.125,-0.0017954132482455602
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,11391,Large Value,short,-0.125,-0.0019814249073415694
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,4607,Small Growth,long,0.041666666666666664,0.015391202347375005
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,24800,Small Growth,long,0.041666666666666664,0.005727480668468266
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,21045,Small Growth,long,0.041666666666666664,0.003404259537425372
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,5601,Small Growth,long,0.041666666666666664,0.0030605339248507258
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,22399,Small Growth,long,0.041666666666666664,0.0030435716677224764
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,20246,Small Growth,long,0.041666666666666664,0.002612410460906232
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,18565,Small Growth,short,-0.041666666666666664,-0.0031717463657702253
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,3933,Small Growth,short,-0.041666666666666664,-0.003425746041682168
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,3934,Small Growth,short,-0.041666666666666664,-0.0036246237605107555
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,18568,Small Growth,short,-0.041666666666666664,-0.003684663724237037
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,30007,Small Growth,short,-0.041666666666666664,-0.003770924701185234
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,12066,Small Growth,short,-0.041666666666666664,-0.003995536536931959
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,30752,Small Value,long,0.05,0.004011441303793492
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,16105,Small Value,long,0.05,0.0034454288198943217
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,21129,Small Value,long,0.05,0.0031808039291882947
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,21112,Small Value,long,0.05,0.00280541166418509
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,12350,Small Value,long,0.05,0.0027760362903011026
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,11863,Small Value,short,-0.05,-0.003916481705604228
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,11860,Small Value,short,-0.05,-0.004119940150433796
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,11632,Small Value,short,-0.05,-0.010205407261571034
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,12016,Small Value,short,-0.05,-0.013244725045166326
2020-06-30,2020-06-30,2020-07-31,2020-07-31,2020-06-30,2020-07-31,11665,Small Value,short,-0.05,-0.013635293986385875
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,3931,Large Growth,long,0.25,-0.0004886873151262613
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,21702,Large Growth,short,-0.25,-0.001777122360465874
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,3716,Large Value,long,0.125,0.003885542256447076
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,14869,Large Value,long,0.125,0.000807471918649279
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,11393,Large Value,short,-0.125,-0.0018765583543927003
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,11391,Large Value,short,-0.125,-0.0020623325861820695
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,4607,Small Growth,long,0.041666666666666664,0.015612452418040474
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,24800,Small Growth,long,0.041666666666666664,0.00570774314026656
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,21045,Small Growth,long,0.041666666666666664,0.0035898374064057357
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,5601,Small Growth,long,0.041666666666666664,0.003102317634158412
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,22399,Small Growth,long,0.041666666666666664,0.0030734709169445876
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,11946,Small Growth,long,0.041666666666666664,0.002631415690457058
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,18565,Small Growth,short,-0.041666666666666664,-0.0030821857507610903
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,3933,Small Growth,short,-0.041666666666666664,-0.003126766499834369
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,3934,Small Growth,short,-0.041666666666666664,-0.003327563768205508
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,18568,Small Growth,short,-0.041666666666666664,-0.003587716194845131
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,30007,Small Growth,short,-0.041666666666666664,-0.003828954271600533
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,12066,Small Growth,short,-0.041666666666666664,-0.0044064694696710404
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,30752,Small Value,long,0.05,0.004127133630310953
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,16105,Small Value,long,0.05,0.00347919963799847
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,21129,Small Value,long,0.05,0.003117237761803468
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,12350,Small Value,long,0.05,0.002940072448506496
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,21112,Small Value,long,0.05,0.00273106300877183
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,11863,Small Value,short,-0.05,-0.004008459824935101
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,11860,Small Value,short,-0.05,-0.004212332278787994
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,11632,Small Value,short,-0.05,-0.01056572589408403
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,12016,Small Value,short,-0.05,-0.01362112837376842
2020-07-31,2020-07-31,2020-08-31,2020-08-31,2020-07-31,2020-08-31,11665,Small Value,short,-0.05,-0.013976626036774544
2020-08-31,2020-08-31,2020-09-30,2020-09-30,2020-08-31,2020-09-30,3931,Large Growth,long,0.25,-0.0004627065966902324
2020-08-31,2020-08-31,2020-09-30,2020-09-30,2020-08-31,2020-09-30,21702,Large Growth,short,-0.25,-0.0018395172756804665
2020-08-31,2020-08-31,2020-09-30,2020-09-30,2020-08-31,2020-09-30,3716,Large Value,long,0.125,0.0039472412933740245
2020-08-31,2020-08-31,2020-09-30,2020-09-30,2020-08-31,2020-09-30,14869,Large Value,long,0.125,0.0007821211409131983
2020-08-31,2020-08-31,2020-09-30,2020-09-30,2020-08-31,2020-09-30,11393,Large Value,short,-0.125,-0.0019025273346034138
2020-08-31,2020-08-31,2020-09-30,2020-09-30,2020-08-31,2020-09-30,11391,Large Value,short,-0.125,-0.0020885055500078206
2020-08-31,2020-08-31,2020-09-30,2020-09-30,2020-08-31,2020-09-30,4607,Small Growth,long,0.041666666666666664,0.014693800630662352
