signal_date,trade_date,next_signal_date,exit_date,rebalance_date,holding_end_date,fund_code,style,side,weight,alpha
2009-07-31,2009-08-07,2009-08-28T00:00:00,2009-09-04,2009-07-31,2009-09-04,202007.OF,Alpha,short,-0.02631578947368421,-0.007117045488462609
2009-07-31,2009-08-07,2009-08-28T00:00:00,2009-09-04,2009-07-31,2009-09-04,050009.OF,Small Value,long,0.5,-0.0007993292929100271
2009-07-31,2009-08-07,2009-08-28T00:00:00,2009-09-04,2009-07-31,2009-09-04,519003.OF,Small Value,short,-0.5,-0.002998023506003844
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,519089.OF,Alpha,long,0.02631578947368421,0.007634522877722848
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,270008.OF,Alpha,long,0.02631578947368421,0.004468722040136058
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,310368.OF,Alpha,long,0.02631578947368421,0.004365170563259858
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,340007.OF,Alpha,long,0.02631578947368421,0.0038805134711454373
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,550003.OF,Alpha,long,0.02631578947368421,0.0038016952851851788
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,070013.OF,Alpha,long,0.02631578947368421,0.003539527824261828
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,660001.OF,Alpha,long,0.02631578947368421,0.0030872317979180473
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,110011.OF,Alpha,long,0.02631578947368421,0.0029604794873032405
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,460005.OF,Alpha,long,0.02631578947368421,0.0029065591964172947
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,519668.OF,Alpha,long,0.02631578947368421,0.002794654596830836
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,217010.OF,Alpha,long,0.02631578947368421,0.0024813277984179413
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,481008.OF,Alpha,long,0.02631578947368421,0.002415384089339029
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,450004.OF,Alpha,long,0.02631578947368421,0.002411639727955627
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,202011.OF,Alpha,long,0.02631578947368421,0.002391084130245236
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,290005.OF,Alpha,long,0.02631578947368421,0.0017614787598988027
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,050010.OF,Alpha,long,0.02631578947368421,0.00146143038014063
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,350005.OF,Alpha,long,0.02631578947368421,0.001360226257624473
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,200006.OF,Alpha,long,0.02631578947368421,0.001183079466740021
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,163805.OF,Alpha,long,0.02631578947368421,0.0009748210029423949
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,202001.OF,Alpha,short,-0.02631578947368421,-0.0034065997933283043
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,090003.OF,Alpha,short,-0.02631578947368421,-0.0034715771407485513
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,483003.OF,Alpha,short,-0.02631578947368421,-0.003498394269701406
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,570001.OF,Alpha,short,-0.02631578947368421,-0.0036452624512376694
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,217009.OF,Alpha,short,-0.02631578947368421,-0.003674184796802219
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,375010.OF,Alpha,short,-0.02631578947368421,-0.003776108176414266
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,202002.OF,Alpha,short,-0.02631578947368421,-0.003801513523834991
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,163503.OF,Alpha,short,-0.02631578947368421,-0.0038468052936804628
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,260108.OF,Alpha,short,-0.02631578947368421,-0.003996483105625047
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,213002.OF,Alpha,short,-0.02631578947368421,-0.004171815029465488
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,166001.OF,Alpha,short,-0.02631578947368421,-0.004400658167580404
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,213001.OF,Alpha,short,-0.02631578947368421,-0.00462350403015836
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,070003.OF,Alpha,short,-0.02631578947368421,-0.004637737008566023
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,519993.OF,Alpha,short,-0.02631578947368421,-0.004999533609552045
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,410003.OF,Alpha,short,-0.02631578947368421,-0.0050950839392683404
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,202007.OF,Alpha,short,-0.02631578947368421,-0.0055558814929405525
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,400001.OF,Alpha,short,-0.02631578947368421,-0.00568176063315216
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,580002.OF,Alpha,short,-0.02631578947368421,-0.006389723069467133
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,410001.OF,Alpha,short,-0.02631578947368421,-0.007186134240154951
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,000031.OF,Small Value,long,0.5,0.002577394932670238
2009-08-28,2009-09-04,2009-09-30T00:00:00,2009-10-09,2009-08-28,2009-10-09,460002.OF,Small Value,short,-0.5,-0.003863998155733727
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,519089.OF,Alpha,long,0.02631578947368421,0.006918862276921435
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,340007.OF,Alpha,long,0.02631578947368421,0.003766307943397846
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,070013.OF,Alpha,long,0.02631578947368421,0.00374279428234811
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,550003.OF,Alpha,long,0.02631578947368421,0.003656491903588555
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,180013.OF,Alpha,long,0.02631578947368421,0.003581867939336242
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,270008.OF,Alpha,long,0.02631578947368421,0.0035437983206997492
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,310368.OF,Alpha,long,0.02631578947368421,0.0031844679067943708
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,660001.OF,Alpha,long,0.02631578947368421,0.0030991737711461324
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,481008.OF,Alpha,long,0.02631578947368421,0.0030795943205726597
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,519668.OF,Alpha,long,0.02631578947368421,0.0026762793812879003
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,217010.OF,Alpha,long,0.02631578947368421,0.0026762361228478107
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,110011.OF,Alpha,long,0.02631578947368421,0.0026429208321991668
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,450004.OF,Alpha,long,0.02631578947368421,0.002313808479900133
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,460005.OF,Alpha,long,0.02631578947368421,0.002293252016975904
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,202011.OF,Alpha,long,0.02631578947368421,0.0022425510155066183
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,050010.OF,Alpha,long,0.02631578947368421,0.0020376536011327893
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,200006.OF,Alpha,long,0.02631578947368421,0.001811670049224477
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,163805.OF,Alpha,long,0.02631578947368421,0.0011594458639961446
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,519690.OF,Alpha,long,0.02631578947368421,0.0010869071074623867
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,460001.OF,Alpha,short,-0.02631578947368421,-0.0030181305208536327
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,202001.OF,Alpha,short,-0.02631578947368421,-0.0030183333461188695
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,519029.OF,Alpha,short,-0.02631578947368421,-0.0030591066098900957
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,570001.OF,Alpha,short,-0.02631578947368421,-0.003139574242567736
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,162703.OF,Alpha,short,-0.02631578947368421,-0.0031428820177489686
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,290004.OF,Alpha,short,-0.02631578947368421,-0.003253801209310946
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,217009.OF,Alpha,short,-0.02631578947368421,-0.0033230671581897056
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,202002.OF,Alpha,short,-0.02631578947368421,-0.0033816323400241892
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,260108.OF,Alpha,short,-0.02631578947368421,-0.0034834693768002
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,163503.OF,Alpha,short,-0.02631578947368421,-0.0035425188344367954
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,070003.OF,Alpha,short,-0.02631578947368421,-0.003697362062084643
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,166001.OF,Alpha,short,-0.02631578947368421,-0.003938842275112141
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,213002.OF,Alpha,short,-0.02631578947368421,-0.004220702507205692
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,519993.OF,Alpha,short,-0.02631578947368421,-0.0044122156690249185
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,410003.OF,Alpha,short,-0.02631578947368421,-0.004691993142381601
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,213001.OF,Alpha,short,-0.02631578947368421,-0.004767634926515431
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,400001.OF,Alpha,short,-0.02631578947368421,-0.004952022847009438
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,580002.OF,Alpha,short,-0.02631578947368421,-0.005864865649999647
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,410001.OF,Alpha,short,-0.02631578947368421,-0.006509095903120604
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,000031.OF,Small Value,long,0.5,0.00211074423693251
2009-09-30,2009-10-09,2009-10-30T00:00:00,2009-11-06,2009-09-30,2009-11-06,460002.OF,Small Value,short,-0.5,-0.004246417490360439
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,519089.OF,Alpha,long,0.017543859649122806,0.007127753143620521
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,180013.OF,Alpha,long,0.017543859649122806,0.005068513892333244
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,002031.OF,Alpha,long,0.017543859649122806,0.0044024807426087595
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,240011.OF,Alpha,long,0.017543859649122806,0.004143656887974973
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,070013.OF,Alpha,long,0.017543859649122806,0.0039960590603419196
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,550003.OF,Alpha,long,0.017543859649122806,0.003963604952250774
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,270008.OF,Alpha,long,0.017543859649122806,0.003783132939096861
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,340007.OF,Alpha,long,0.017543859649122806,0.003779162879605674
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,310368.OF,Alpha,long,0.017543859649122806,0.003384941711162501
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,660001.OF,Alpha,long,0.017543859649122806,0.0032984891712872187
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,110011.OF,Alpha,long,0.017543859649122806,0.003222786240698228
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,481008.OF,Alpha,long,0.017543859649122806,0.00293313384731647
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,519668.OF,Alpha,long,0.017543859649122806,0.0028589020519153383
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,217010.OF,Alpha,long,0.017543859649122806,0.0028267915328992043
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,460005.OF,Alpha,long,0.017543859649122806,0.00253898107689191
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,450004.OF,Alpha,long,0.017543859649122806,0.002490589183624888
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,160613.OF,Alpha,long,0.017543859649122806,0.002486748894818789
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,202011.OF,Alpha,long,0.017543859649122806,0.002358886969339467
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,260111.OF,Alpha,long,0.017543859649122806,0.0019835437297938
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,202001.OF,Alpha,short,-0.017543859649122806,-0.002876911778344647
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,217009.OF,Alpha,short,-0.017543859649122806,-0.0028771304447387748
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,375010.OF,Alpha,short,-0.017543859649122806,-0.0029172486053486834
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,290004.OF,Alpha,short,-0.017543859649122806,-0.003005474246946731
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,570001.OF,Alpha,short,-0.017543859649122806,-0.0030074571167329326
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,162703.OF,Alpha,short,-0.017543859649122806,-0.003039908329614187
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,257020.OF,Alpha,short,-0.017543859649122806,-0.003084884071423818
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,202002.OF,Alpha,short,-0.017543859649122806,-0.003204007632517809
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,260108.OF,Alpha,short,-0.017543859649122806,-0.0032609443052552464
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,163503.OF,Alpha,short,-0.017543859649122806,-0.0032965476825216862
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,070003.OF,Alpha,short,-0.017543859649122806,-0.0034957583838836695
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,166001.OF,Alpha,short,-0.017543859649122806,-0.003858724255931796
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,213002.OF,Alpha,short,-0.017543859649122806,-0.004355178721890896
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,410003.OF,Alpha,short,-0.017543859649122806,-0.004365639502858149
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,519993.OF,Alpha,short,-0.017543859649122806,-0.004507476011260355
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,400001.OF,Alpha,short,-0.017543859649122806,-0.004652798392367552
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,213001.OF,Alpha,short,-0.017543859649122806,-0.004689080240224648
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,580002.OF,Alpha,short,-0.017543859649122806,-0.005432870137263323
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,410001.OF,Alpha,short,-0.017543859649122806,-0.006195067113959698
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,020005.OF,Small Growth,long,0.3333333333333333,-0.0013346869049715602
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,202007.OF,Small Growth,short,-0.3333333333333333,-0.004929125050075178
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,000031.OF,Small Value,long,0.3333333333333333,0.002044687656831118
2009-10-30,2009-11-06,2009-11-27T00:00:00,2009-12-04,2009-10-30,2009-12-04,460002.OF,Small Value,short,-0.3333333333333333,-0.003932983787446226
2009-11-27,2009-12-04,2009-12-31T00:00:00,2010-01-08,2009-11-27,2010-01-08,519089.OF,Alpha,long,0.017543859649122806,0.006860957635733794
2009-11-27,2009-12-04,2009-12-31T00:00:00,2010-01-08,2009-11-27,2010-01-08,180013.OF,Alpha,long,0.017543859649122806,0.004529200377222182
2009-11-27,2009-12-04,2009-12-31T00:00:00,2010-01-08,2009-11-27,2010-01-08,002031.OF,Alpha,long,0.017543859649122806,0.004527891050945894
2009-11-27,2009-12-04,2009-12-31T00:00:00,2010-01-08,2009-11-27,2010-01-08,240011.OF,Alpha,long,0.017543859649122806,0.004031185161126313
2009-11-27,2009-12-04,2009-12-31T00:00:00,2010-01-08,2009-11-27,2010-01-08,340007.OF,Alpha,long,0.017543859649122806,0.003983830341282059
2009-11-27,2009-12-04,2009-12-31T00:00:00,2010-01-08,2009-11-27,2010-01-08,070013.OF,Alpha,long,0.017543859649122806,0.003862117730700939
2009-11-27,2009-12-04,2009-12-31T00:00:00,2010-01-08,2009-11-27,2010-01-08,110013.OF,Alpha,long,0.017543859649122806,0.0038235656227410134
2009-11-27,2009-12-04,2009-12-31T00:00:00,2010-01-08,2009-11-27,2010-01-08,550003.OF,Alpha,long,0.017543859649122806,0.0036839804811912343
2009-11-27,2009-12-04,2009-12-31T00:00:00,2010-01-08,2009-11-27,2010-01-08,270008.OF,Alpha,long,0.017543859649122806,0.003621300726592457
2009-11-27,2009-12-04,2009-12-31T00:00:00,2010-01-08,2009-11-27,2010-01-08,110011.OF,Alpha,long,0.017543859649122806,0.0032538722992264614
2009-11-27,2009-12-04,2009-12-31T00:00:00,2010-01-08,2009-11-27,2010-01-08,310368.OF,Alpha,long,0.017543859649122806,0.003202661582880598
