signal_date,trade_date,next_signal_date,exit_date,rebalance_date,holding_end_date,fund_code,style,side,weight,alpha
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,160127,Small Value,long,0.019230769230769232,0.0005492571014690129
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,001528,Small Value,long,0.019230769230769232,0.0005212507330591347
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,420003,Small Value,long,0.019230769230769232,0.0005157791804438951
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,163110,Small Value,long,0.019230769230769232,0.0004792771096328386
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,000309,Small Value,long,0.019230769230769232,0.00040904712220536134
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,000577,Small Value,long,0.019230769230769232,0.0004003032358137265
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,001178,Small Value,long,0.019230769230769232,0.00037811736120661483
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,001564,Small Value,long,0.019230769230769232,0.00034332272770670595
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,001736,Small Value,long,0.019230769230769232,0.0003359960420401039
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,020026,Small Value,long,0.019230769230769232,0.00030413633426014906
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,001244,Small Value,long,0.019230769230769232,0.00028978331559700345
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,000974,Small Value,long,0.019230769230769232,0.00027528226379041785
2017-01-26,2017-02-03,2017-02-28,2017-03-01,2017-01-26,2017-03-01,160212,Small Value,long,0.019230769230769232,0.00023849089013707522
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,110025,Large Growth,long,0.25,0.001961624188633452
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,960000,Large Value,long,0.125,0.0005364053466934784
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,540006,Large Value,long,0.125,0.0005236477894340705
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,519091,Small Growth,long,0.010869565217391304,0.0008280590212425601
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,690007,Small Growth,long,0.010869565217391304,0.0007213386544758934
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,229002,Small Growth,long,0.010869565217391304,0.0006568864612692287
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,001449,Small Growth,long,0.010869565217391304,0.000623388305833146
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,050014,Small Growth,long,0.010869565217391304,0.0005784781200089666
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,001421,Small Growth,long,0.010869565217391304,0.0005468941388312972
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,001017,Small Growth,long,0.010869565217391304,0.0005028286723352134
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,519983,Small Growth,long,0.010869565217391304,0.0004722654125855273
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,519975,Small Growth,long,0.010869565217391304,0.00046417070046739705
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,410009,Small Growth,long,0.010869565217391304,0.0004632067466459073
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,000520,Small Growth,long,0.010869565217391304,0.0004553703304731732
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,519756,Small Growth,long,0.010869565217391304,0.00036784461282292303
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,000778,Small Growth,long,0.010869565217391304,0.00034746988290508367
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,090009,Small Growth,long,0.010869565217391304,0.0003230525279306149
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,001154,Small Growth,long,0.010869565217391304,0.0002991544081302009
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,001830,Small Growth,long,0.010869565217391304,0.00021628971194263304
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,233009,Small Growth,long,0.010869565217391304,0.00020108275630714755
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,000654,Small Growth,long,0.010869565217391304,0.0001879443942707816
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,690005,Small Growth,long,0.010869565217391304,0.00018315230422686398
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,001219,Small Growth,long,0.010869565217391304,0.00017321388298937104
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,630011,Small Growth,long,0.010869565217391304,0.00017086229779664404
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,160627,Small Growth,long,0.010869565217391304,0.00015640751959344543
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,550003,Small Growth,long,0.010869565217391304,0.00014242193626513248
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,160127,Small Value,long,0.019230769230769232,0.0005372714560123643
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,420003,Small Value,long,0.019230769230769232,0.0005141073483827261
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,163110,Small Value,long,0.019230769230769232,0.0004756470975284706
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,001528,Small Value,long,0.019230769230769232,0.0004164875860383256
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,000577,Small Value,long,0.019230769230769232,0.0004070505926784241
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,000309,Small Value,long,0.019230769230769232,0.00039049758608145644
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,020026,Small Value,long,0.019230769230769232,0.00034419793675008123
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,001564,Small Value,long,0.019230769230769232,0.00033096326612483363
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,001178,Small Value,long,0.019230769230769232,0.00032493083298142794
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,001736,Small Value,long,0.019230769230769232,0.00029691288045456026
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,001244,Small Value,long,0.019230769230769232,0.0002936245742327444
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,000974,Small Value,long,0.019230769230769232,0.00028160826001242655
2017-02-28,2017-03-01,2017-03-31,2017-04-01,2017-02-28,2017-04-01,000979,Small Value,long,0.019230769230769232,0.0002554456639837547
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,240022,Large Growth,long,0.25,0.0017863506254358107
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,960000,Large Value,long,0.125,0.0004770775144945919
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,540006,Large Value,long,0.125,0.00046477969030689174
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,519091,Small Growth,long,0.013157894736842105,0.0008555810096970234
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,161225,Small Growth,long,0.013157894736842105,0.0007898934522048992
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,001694,Small Growth,long,0.013157894736842105,0.0007707567799989648
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,050014,Small Growth,long,0.013157894736842105,0.0006160642104749686
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,001449,Small Growth,long,0.013157894736842105,0.0006022392355562087
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,229002,Small Growth,long,0.013157894736842105,0.0005726528744918937
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,001017,Small Growth,long,0.013157894736842105,0.00048759845324866224
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,000520,Small Growth,long,0.013157894736842105,0.0004589761779589473
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,001421,Small Growth,long,0.013157894736842105,0.00045522700016377773
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,519975,Small Growth,long,0.013157894736842105,0.0004343478091858883
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,519983,Small Growth,long,0.013157894736842105,0.00037945641204678625
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,519756,Small Growth,long,0.013157894736842105,0.00037044635333317215
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,410009,Small Growth,long,0.013157894736842105,0.00036616035752201626
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,000778,Small Growth,long,0.013157894736842105,0.0003579913085535909
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,001154,Small Growth,long,0.013157894736842105,0.0003393019225526282
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,519172,Small Growth,long,0.013157894736842105,0.0003170212715664666
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,690005,Small Growth,long,0.013157894736842105,0.00028046513140392564
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,001018,Small Growth,long,0.013157894736842105,0.00024972793278593176
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,000199,Small Growth,long,0.013157894736842105,0.00023827464780920658
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,160127,Small Value,long,0.015625,0.0005883368257717458
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,420003,Small Value,long,0.015625,0.0005152846847786146
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,020026,Small Value,long,0.015625,0.0005018607808144303
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,000577,Small Value,long,0.015625,0.0004660044582075547
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,001542,Small Value,long,0.015625,0.00041858955194215086
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,001528,Small Value,long,0.015625,0.0004111130427466871
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,000974,Small Value,long,0.015625,0.00039908027460005126
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,160212,Small Value,long,0.015625,0.00037989457747462235
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,163110,Small Value,long,0.015625,0.00037446490093480346
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,000309,Small Value,long,0.015625,0.00035797504352124516
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,160211,Small Value,long,0.015625,0.0003545435645118185
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,001178,Small Value,long,0.015625,0.0003524820794541827
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,001645,Small Value,long,0.015625,0.00034713047486843924
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,270041,Small Value,long,0.015625,0.0003432404549958163
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,000457,Small Value,long,0.015625,0.0003292514756567883
2017-03-31,2017-04-01,2017-04-28,2017-05-02,2017-03-31,2017-05-02,001736,Small Value,long,0.015625,0.0003243594299821848
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,240022,Large Growth,long,0.25,0.0017343294242909628
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,960000,Large Value,long,0.125,0.0005090261097690663
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,540006,Large Value,long,0.125,0.0004953416354731039
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,519091,Small Growth,long,0.014705882352941176,0.001146633951886816
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,161225,Small Growth,long,0.014705882352941176,0.0008625430934778857
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,001449,Small Growth,long,0.014705882352941176,0.0006587445206010954
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,229002,Small Growth,long,0.014705882352941176,0.0006578614730921705
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,050014,Small Growth,long,0.014705882352941176,0.0005781415052731253
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,001017,Small Growth,long,0.014705882352941176,0.0005629470280778459
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,000778,Small Growth,long,0.014705882352941176,0.0005595857262424195
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,001154,Small Growth,long,0.014705882352941176,0.00048689675053200255
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,690005,Small Growth,long,0.014705882352941176,0.0004675676907900509
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,002244,Small Growth,long,0.014705882352941176,0.00046081389041001094
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,000520,Small Growth,long,0.014705882352941176,0.0004553865860434897
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,519975,Small Growth,long,0.014705882352941176,0.0004375786447462205
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,519172,Small Growth,long,0.014705882352941176,0.00043584777121607934
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,690004,Small Growth,long,0.014705882352941176,0.00039013695112871975
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,001421,Small Growth,long,0.014705882352941176,0.0003894772686449102
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,410009,Small Growth,long,0.014705882352941176,0.00038865445326276195
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,519965,Small Growth,long,0.014705882352941176,0.00038341504694076965
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,160212,Small Value,long,0.013888888888888888,0.0006292924871987775
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,160211,Small Value,long,0.013888888888888888,0.0006035079513138355
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,160127,Small Value,long,0.013888888888888888,0.0005988531379793076
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,020026,Small Value,long,0.013888888888888888,0.0005859190878779509
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,519606,Small Value,long,0.013888888888888888,0.000571618736262801
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,000577,Small Value,long,0.013888888888888888,0.0004967096868953923
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,001645,Small Value,long,0.013888888888888888,0.0004914947738601808
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,000457,Small Value,long,0.013888888888888888,0.00044452587389564495
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,001178,Small Value,long,0.013888888888888888,0.0004431125990687311
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,001542,Small Value,long,0.013888888888888888,0.00043847094913060164
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,001473,Small Value,long,0.013888888888888888,0.0004297495936395118
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,000974,Small Value,long,0.013888888888888888,0.0004216275569089822
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,420003,Small Value,long,0.013888888888888888,0.000417049606845962
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,270041,Small Value,long,0.013888888888888888,0.00038533331192212156
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,001244,Small Value,long,0.013888888888888888,0.00037181023155626524
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,000309,Small Value,long,0.013888888888888888,0.0003717431928578858
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,001528,Small Value,long,0.013888888888888888,0.00036796387066234454
2017-04-28,2017-05-02,2017-05-31,2017-06-01,2017-04-28,2017-06-01,519714,Small Value,long,0.013888888888888888,0.0003599204943626794
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,240022,Large Growth,long,0.25,0.0015304616418669536
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,960000,Large Value,long,0.125,0.0005337470747765401
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,540006,Large Value,long,0.125,0.0005202600726168982
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,519091,Small Growth,long,0.008928571428571428,0.0011310575277276133
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,001938,Small Growth,long,0.008928571428571428,0.0009436239697833814
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,161225,Small Growth,long,0.008928571428571428,0.0008428971320986484
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,168101,Small Growth,long,0.008928571428571428,0.00065711445894789
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,001449,Small Growth,long,0.008928571428571428,0.0006425732200268032
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,229002,Small Growth,long,0.008928571428571428,0.0006418996121668619
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,050014,Small Growth,long,0.008928571428571428,0.0005994295077393387
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,001017,Small Growth,long,0.008928571428571428,0.0005576863362661525
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,090009,Small Growth,long,0.008928571428571428,0.0005455901593232467
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,001897,Small Growth,long,0.008928571428571428,0.0005242241964271898
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,000778,Small Growth,long,0.008928571428571428,0.0005073579212020508
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,690004,Small Growth,long,0.008928571428571428,0.0004977450052755699
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,000409,Small Growth,long,0.008928571428571428,0.0004854980415660193
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,001437,Small Growth,long,0.008928571428571428,0.0004847663608240683
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,519704,Small Growth,long,0.008928571428571428,0.0004797136256527606
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,690005,Small Growth,long,0.008928571428571428,0.0004754784256946953
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,001438,Small Growth,long,0.008928571428571428,0.0004736746678720184
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,519975,Small Growth,long,0.008928571428571428,0.00044827746308624076
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,000520,Small Growth,long,0.008928571428571428,0.00044326109357332045
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,002244,Small Growth,long,0.008928571428571428,0.0004431748000653024
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,519172,Small Growth,long,0.008928571428571428,0.0004185803689962901
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,410009,Small Growth,long,0.008928571428571428,0.00039996975868679917
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,519965,Small Growth,long,0.008928571428571428,0.0003939086727295128
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,519712,Small Growth,long,0.008928571428571428,0.0003899937561031388
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,002251,Small Growth,long,0.008928571428571428,0.00037242392710990597
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,001154,Small Growth,long,0.008928571428571428,0.00037075555224860054
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,519983,Small Growth,long,0.008928571428571428,0.0003681527642864276
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,001421,Small Growth,long,0.008928571428571428,0.0003467034913142348
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,000628,Small Value,long,0.009615384615384616,0.0006703025089959107
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,160127,Small Value,long,0.009615384615384616,0.0006563059289038517
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,020026,Small Value,long,0.009615384615384616,0.0006268914645991002
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,519606,Small Value,long,0.009615384615384616,0.000613580767166986
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,160212,Small Value,long,0.009615384615384616,0.0006047532721831909
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,160211,Small Value,long,0.009615384615384616,0.00058022366877436
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,020023,Small Value,long,0.009615384615384616,0.0005173410437831895
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,519710,Small Value,long,0.009615384615384616,0.0004843280910139204
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,001542,Small Value,long,0.009615384615384616,0.0004745639612569498
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,001645,Small Value,long,0.009615384615384616,0.00045277966857160666
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,000457,Small Value,long,0.009615384615384616,0.00044355437487316927
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,000577,Small Value,long,0.009615384615384616,0.0004394608379134691
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,001473,Small Value,long,0.009615384615384616,0.00041657125508237506
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,160512,Small Value,long,0.009615384615384616,0.0004157148073891618
2017-05-31,2017-06-01,2017-06-30,2017-07-03,2017-05-31,2017-07-03,001244,Small Value,long,0.009615384615384616,0.00041492225230544506
